Transaction_ID,Customer_Name,Gender,Join_Date,Customer_Age,Income_USD,Purchase_Amount,Product_Category,Country,Purchase_Amount_Capped
TXN-1853,Anna Kournikova,Female,2020-08-15,44,85000.0,429.44,Clothing,Germany,429.44
TXN-1854,Anna Kournikova,Female,2019-08-11,39,150000.0,377.48,Clothing,United States,377.48
TXN-1855,John Smith,Male,2023-05-10,33,85000.0,404.51,Electronics,United States,404.51
TXN-1856,Laura Croft,Male,2022-01-15,58,85000.0,77.05,Clothing,Canada,77.05
TXN-1857,Anna Kournikova,Male,2022-11-04,68,85000.0,44.16,Electronics,United States,44.16
TXN-1858,Michael Jordan,Male,2021-12-01,61,95000.0,447.77,Clothing,Germany,447.77
TXN-1859,Chris Hemsworth,Male,2022-01-15,68,45000.0,200.04,Home & Kitchen,United States,200.04
TXN-1860,Sarah Connor,Male,2019-08-11,44,95000.0,151.06,Electronics,Canada,151.06
TXN-1861,Laura Croft,Male,2021-03-22,58,85000.0,365.1,Beauty,Canada,365.1
TXN-1862,Unknown Customer,Male,2023-05-10,24,150000.0,419.84,Clothing,United States,419.84
TXN-1863,Michael Jordan,Female,2020-08-15,31,85000.0,432.62,Clothing,United States,432.62
TXN-1864,David Beckham,Female,2022-11-04,46,32000.0,164.84,Clothing,United States,164.84
TXN-1865,Anna Kournikova,Male,2020-08-15,36,150000.0,427.58,Clothing,Canada,427.58
TXN-1866,Unknown Customer,Female,2019-08-11,36,150000.0,30.06,Clothing,Germany,30.06
TXN-1867,Anna Kournikova,Female,2022-11-04,19,85000.0,34.33,Clothing,United States,34.33
TXN-1868,Emily Watson,Male,2022-11-04,58,85000.0,315.52,Clothing,United Kingdom,315.52
TXN-1869,Michael Jordan,Female,2021-12-01,62,62500.0,40.92,Clothing,Canada,40.92
TXN-1870,Emily Watson,Female,2021-12-01,32,85000.0,169.06,Clothing,United Kingdom,169.06
TXN-1871,John Smith,Female,2022-01-15,20,62500.0,339.65,Beauty,United States,339.65
TXN-1872,Emily Watson,Male,2020-08-15,28,85000.0,175.26,Home & Kitchen,Canada,175.26
TXN-1873,John Smith,Female,2020-07-19,44,85000.0,98.0,Electronics,United States,98.0
TXN-1874,John Smith,Male,2022-01-15,63,62500.0,147.86,Beauty,United States,147.86
TXN-1875,Unknown Customer,Female,2022-11-04,47,95000.0,234.21,Beauty,United States,234.21
TXN-1876,Anna Kournikova,Female,2022-11-04,44,85000.0,248.73,Clothing,United States,248.73
TXN-1877,David Beckham,Female,2022-01-15,57,85000.0,393.67,Electronics,United States,393.67
TXN-1878,Emily Watson,Female,2022-11-04,35,85000.0,377.58,Beauty,Canada,377.58
TXN-1879,Michael Jordan,Female,2023-05-10,68,85000.0,248.73,Clothing,United Kingdom,248.73
TXN-1880,John Smith,Male,2023-05-10,65,85000.0,424.38,Electronics,United States,424.38
TXN-1881,Anna Kournikova,Male,2022-01-15,19,62500.0,65.98,Clothing,United States,65.98
TXN-1882,Sarah Connor,Female,2022-01-15,49,85000.0,135.12,Beauty,United States,135.12
TXN-1883,Laura Croft,Male,2022-11-04,25,55000.0,415.71,Clothing,United Kingdom,415.71
TXN-1884,Unknown Customer,Male,2021-12-01,39,62500.0,195.22,Beauty,United States,195.22
TXN-1885,David Beckham,Male,2021-12-01,23,45000.0,490.78,Beauty,Germany,490.78
TXN-1886,Robert Downey,Male,2023-05-10,29,120000.5,238.46,Electronics,United States,238.46
TXN-1887,Unknown Customer,Female,2022-01-15,64,85000.0,398.05,Home & Kitchen,United States,398.05
TXN-1888,Sarah Connor,Female,2022-11-04,44,95000.0,207.13,Electronics,Canada,207.13
TXN-1889,Laura Croft,Female,2021-03-22,57,150000.0,218.23,Electronics,United Kingdom,218.23
TXN-1890,Sarah Connor,Female,2019-08-11,53,62500.0,248.73,Electronics,United Kingdom,248.73
TXN-1891,Emily Watson,Male,2021-12-01,32,85000.0,362.35,Clothing,United Kingdom,362.35
TXN-1892,John Smith,Male,2022-11-04,45,62500.0,278.28,Electronics,United States,278.28
TXN-1893,David Beckham,Female,2020-07-19,69,32000.0,472.45,Electronics,United States,472.45
TXN-1894,Chris Hemsworth,Male,2022-01-15,44,85000.0,132.94,Clothing,United States,132.94
TXN-1895,John Smith,Female,2022-11-04,66,55000.0,59.28,Electronics,United States,59.28
TXN-1896,Chris Hemsworth,Female,2020-08-15,62,95000.0,202.7,Electronics,Canada,202.7
TXN-1897,Laura Croft,Male,2019-08-11,35,32000.0,312.19,Clothing,Canada,312.19
TXN-1898,Anna Kournikova,Female,2021-03-22,19,85000.0,431.79,Electronics,Germany,431.79
TXN-1899,Robert Downey,Female,2022-11-04,30,32000.0,179.64,Home & Kitchen,United States,179.64
TXN-1900,Michael Jordan,Female,2019-08-11,62,62500.0,330.36,Beauty,Canada,330.36
TXN-1901,John Smith,Male,2022-01-15,44,95000.0,181.6,Electronics,United States,181.6
TXN-1902,David Beckham,Male,2020-08-15,32,62500.0,312.44,Electronics,United States,312.44
TXN-1903,Sarah Connor,Female,2021-12-01,37,85000.0,443.56,Electronics,Canada,443.56
TXN-1904,David Beckham,Male,2023-05-10,46,150000.0,123.37,Electronics,United States,123.37
TXN-1905,Laura Croft,Male,2021-03-22,59,95000.0,208.08,Electronics,United Kingdom,208.08
TXN-1906,Chris Hemsworth,Female,2021-03-22,46,150000.0,496.7,Beauty,United States,496.7
TXN-1907,Sarah Connor,Male,2022-01-15,20,85000.0,435.59,Electronics,United Kingdom,435.59
TXN-1908,Michael Jordan,Female,2019-08-11,36,85000.0,286.67,Clothing,United States,286.67
TXN-1909,Michael Jordan,Female,2023-05-10,20,150000.0,263.15,Home & Kitchen,United States,263.15
TXN-1910,John Smith,Female,2022-01-15,44,85000.0,149.45,Beauty,United States,149.45
TXN-1911,Laura Croft,Male,2020-08-15,31,95000.0,263.43,Clothing,United States,263.43
TXN-1912,Anna Kournikova,Female,2020-08-15,57,85000.0,425.61,Home & Kitchen,United States,425.61
TXN-1913,Laura Croft,Male,2021-03-22,44,45000.0,345.74,Home & Kitchen,United States,345.74
TXN-1914,Chris Hemsworth,Male,2020-08-15,21,85000.0,152.12,Electronics,Canada,152.12
TXN-1915,David Beckham,Female,2020-08-15,69,85000.0,108.72,Electronics,United Kingdom,108.72
TXN-1916,Michael Jordan,Male,2020-08-15,28,62500.0,139.95,Electronics,United States,139.95
TXN-1917,David Beckham,Male,2022-11-04,48,150000.0,93.18,Clothing,United States,93.18
TXN-1918,David Beckham,Female,2021-03-22,60,120000.5,56.86,Clothing,United Kingdom,56.86
TXN-1919,David Beckham,Male,2022-11-04,49,55000.0,215.38,Beauty,United States,215.38
TXN-1920,Michael Jordan,Male,2023-05-10,44,32000.0,65.52,Beauty,United States,65.52
TXN-1921,Unknown Customer,Female,2023-05-10,47,85000.0,94.24,Beauty,United Kingdom,94.24
TXN-1922,Emily Watson,Female,2022-11-04,60,32000.0,278.19,Electronics,United States,278.19
TXN-1923,Chris Hemsworth,Female,2023-05-10,19,95000.0,90.65,Home & Kitchen,United States,90.65
TXN-1924,Unknown Customer,Male,2019-08-11,66,120000.5,41.3,Clothing,United States,41.3
TXN-1925,Chris Hemsworth,Male,2022-11-04,26,55000.0,165.52,Clothing,United States,165.52
TXN-1926,Sarah Connor,Male,2023-05-10,45,150000.0,117.96,Electronics,United States,117.96
TXN-1927,Laura Croft,Male,2021-12-01,48,45000.0,262.5,Clothing,Canada,262.5
TXN-1928,Laura Croft,Female,2022-11-04,51,55000.0,60.16,Electronics,Canada,60.16
TXN-1929,Robert Downey,Male,2021-03-22,44,55000.0,378.37,Clothing,United States,378.37
TXN-1930,Laura Croft,Male,2021-03-22,32,45000.0,454.05,Home & Kitchen,United States,454.05
TXN-1931,Michael Jordan,Female,2021-03-22,65,85000.0,374.28,Beauty,United States,374.28
TXN-1932,Anna Kournikova,Female,2019-08-11,42,150000.0,271.09,Home & Kitchen,United Kingdom,271.09
TXN-1933,John Smith,Female,2022-11-04,53,62500.0,431.73,Electronics,United States,431.73
TXN-1934,Robert Downey,Male,2020-07-19,25,32000.0,350.51,Beauty,United States,350.51
TXN-1935,John Smith,Male,2022-11-04,26,85000.0,15.17,Electronics,United States,15.17
TXN-1936,Chris Hemsworth,Male,2023-05-10,54,55000.0,203.1,Beauty,United States,203.1
TXN-1937,John Smith,Male,2022-01-15,65,95000.0,426.97,Clothing,United Kingdom,426.97
TXN-1938,John Smith,Female,2022-11-04,62,45000.0,179.47,Clothing,United States,179.47
TXN-1939,Robert Downey,Female,2023-05-10,56,32000.0,27.26,Clothing,Germany,27.26
TXN-1940,Sarah Connor,Female,2023-05-10,49,120000.5,375.63,Electronics,United States,375.63
TXN-1941,David Beckham,Female,2021-03-22,69,45000.0,403.0,Electronics,United States,403.0
TXN-1942,Laura Croft,Male,2023-05-10,34,120000.5,88.69,Electronics,United States,88.69
TXN-1943,Laura Croft,Female,2022-11-04,52,150000.0,273.3,Clothing,United States,273.3
TXN-1944,Michael Jordan,Male,2022-11-04,54,55000.0,104.06,Electronics,United States,104.06
TXN-1945,Robert Downey,Female,2023-05-10,36,95000.0,362.42,Clothing,United States,362.42
TXN-1946,Michael Jordan,Female,2021-12-01,61,85000.0,143.06,Electronics,United States,143.06
TXN-1947,Anna Kournikova,Male,2021-03-22,46,120000.5,164.95,Electronics,United States,164.95
TXN-1948,Anna Kournikova,Male,2022-11-04,24,32000.0,424.04,Beauty,United Kingdom,424.04
TXN-1949,Michael Jordan,Female,2022-11-04,45,85000.0,243.4,Beauty,United States,243.4
TXN-1950,Robert Downey,Male,2019-08-11,26,150000.0,338.18,Clothing,Canada,338.18
TXN-1951,Michael Jordan,Male,2021-12-01,45,85000.0,207.16,Clothing,United Kingdom,207.16
TXN-1952,Laura Croft,Male,2020-08-15,23,150000.0,156.02,Electronics,Germany,156.02
TXN-1953,Unknown Customer,Female,2021-03-22,46,62500.0,316.48,Electronics,Canada,316.48
TXN-1954,Emily Watson,Female,2021-03-22,34,32000.0,85.88,Home & Kitchen,United States,85.88
TXN-1955,John Smith,Female,2023-05-10,33,85000.0,192.77,Electronics,United Kingdom,192.77
TXN-1956,Emily Watson,Male,2019-08-11,40,95000.0,112.43,Beauty,United Kingdom,112.43
TXN-1957,Robert Downey,Female,2021-03-22,48,55000.0,350.94,Beauty,United Kingdom,350.94
TXN-1958,Emily Watson,Male,2022-11-04,20,45000.0,472.66,Home & Kitchen,United States,472.66
TXN-1959,Anna Kournikova,Female,2021-12-01,38,85000.0,497.8,Beauty,Germany,497.8
TXN-1960,Chris Hemsworth,Female,2020-07-19,43,55000.0,230.64,Home & Kitchen,United States,230.64
TXN-1961,John Smith,Male,2020-08-15,53,55000.0,133.74,Electronics,United States,133.74
TXN-1962,David Beckham,Male,2022-11-04,59,150000.0,226.99,Electronics,United Kingdom,226.99
TXN-1963,Robert Downey,Male,2023-05-10,54,95000.0,425.16,Clothing,Canada,425.16
TXN-1964,John Smith,Male,2022-01-15,44,150000.0,110.94,Electronics,Germany,110.94
TXN-1965,Emily Watson,Male,2022-11-04,39,85000.0,476.53,Clothing,Canada,476.53
TXN-1966,Anna Kournikova,Female,2022-11-04,59,120000.5,177.51,Electronics,United States,177.51
TXN-1967,Sarah Connor,Female,2020-07-19,29,85000.0,493.04,Beauty,United States,493.04
TXN-1968,Unknown Customer,Male,2023-05-10,59,120000.5,420.92,Clothing,United States,420.92
TXN-1969,David Beckham,Male,2021-03-22,30,45000.0,406.2,Electronics,United Kingdom,406.2
TXN-1970,Unknown Customer,Male,2022-01-15,28,85000.0,165.77,Clothing,United States,165.77
TXN-1971,John Smith,Female,2020-08-15,44,32000.0,14.3,Home & Kitchen,United States,14.3
TXN-1972,Anna Kournikova,Male,2020-08-15,33,45000.0,197.25,Electronics,United Kingdom,197.25
TXN-1973,Anna Kournikova,Female,2021-12-01,25,45000.0,157.89,Electronics,United States,157.89
TXN-1974,Emily Watson,Female,2020-08-15,57,62500.0,28.32,Beauty,Germany,28.32
TXN-1975,Laura Croft,Female,2020-07-19,44,85000.0,257.63,Electronics,United States,257.63
TXN-1976,Emily Watson,Female,2020-07-19,57,150000.0,207.49,Electronics,United Kingdom,207.49
TXN-1977,Laura Croft,Male,2022-11-04,62,95000.0,320.93,Clothing,United States,320.93
TXN-1978,Laura Croft,Female,2019-08-11,19,120000.5,314.38,Home & Kitchen,Canada,314.38
TXN-1979,David Beckham,Male,2021-12-01,47,45000.0,69.17,Beauty,United States,69.17
TXN-1980,Emily Watson,Male,2023-05-10,47,120000.5,488.71,Electronics,United Kingdom,488.71
TXN-1981,Sarah Connor,Female,2021-03-22,29,120000.5,101.6,Beauty,Canada,101.6
TXN-1982,Michael Jordan,Female,2023-05-10,27,32000.0,228.18,Clothing,United States,228.18
TXN-1983,Michael Jordan,Female,2023-05-10,61,85000.0,248.73,Electronics,United States,248.73
TXN-1984,Emily Watson,Male,2019-08-11,28,85000.0,408.4,Electronics,United Kingdom,408.4
TXN-1985,Emily Watson,Male,2023-05-10,32,85000.0,58.62,Beauty,United Kingdom,58.62
TXN-1986,Unknown Customer,Female,2019-08-11,33,55000.0,220.04,Clothing,Germany,220.04
TXN-1987,David Beckham,Male,2022-11-04,34,85000.0,317.97,Electronics,United States,317.97
TXN-1988,Emily Watson,Female,2022-01-15,43,120000.5,115.43,Clothing,United States,115.43
TXN-1989,Unknown Customer,Female,2022-01-15,19,150000.0,317.46,Electronics,United States,317.46
TXN-1990,Laura Croft,Female,2023-05-10,67,120000.5,462.6,Electronics,Canada,462.6
TXN-1991,Anna Kournikova,Male,2020-08-15,29,150000.0,498.78,Beauty,United States,498.78
TXN-1992,Anna Kournikova,Male,2022-11-04,68,85000.0,25.9,Electronics,Germany,25.9
TXN-1993,Laura Croft,Male,2022-01-15,43,150000.0,125.44,Electronics,United States,125.44
TXN-1994,Robert Downey,Female,2022-11-04,40,85000.0,162.05,Electronics,United States,162.05
TXN-1995,Unknown Customer,Male,2023-05-10,35,32000.0,205.57,Clothing,United States,205.57
TXN-1996,Unknown Customer,Female,2020-08-15,49,150000.0,128.71,Clothing,United States,128.71
TXN-1997,Laura Croft,Male,2020-08-15,66,120000.5,109.71,Beauty,United States,109.71
TXN-1998,Sarah Connor,Female,2023-05-10,55,95000.0,477.73,Clothing,United States,477.73
TXN-1999,Chris Hemsworth,Male,2021-03-22,44,85000.0,460.08,Beauty,Canada,460.08
